rating,rating_count,cost,name_encoded
3.6,10,240,66827
3.6,10,500,4450
3.6,10,400,49608
2.7,20,300,69641
3.6,10,200,108585
3.6,10,200,57735
3.6,10,200,25473
3.6,10,200,112112
3.6,10,250,62011
3.6,10,400,173
3.1,100,300,48370
3.6,10,150,85813
3.8,100,400,4385
3.4,500,350,10712
3.6,10,360,109061
3.6,10,200,25047
4.0,20,500,42662
3.6,10,221,11682
3.6,10,150,101597
3.6,10,120,49120
3.6,10,250,9596
3.6,10,150,63565
3.6,10,450,92434
3.6,10,200,49162
2.6,20,300,61687
3.6,10,300,5154
3.2,20,300,4010
3.6,10,200,48060
3.9,1000,180,105475
3.8,20,350,27252
3.6,10,300,67837
3.6,10,180,90213
3.6,10,250,58458
4.0,100,250,110812
3.3,500,400,86519
3.6,10,200,97137
3.6,10,800,13510
3.8,100,400,28328
3.6,10,300,83813
2.5,50,200,60236
3.6,10,300,40367
3.6,10,500,24167
3.8,500,250,38881
4.3,100,350,90
3.6,10,300,45935
3.2,100,600,44958
3.6,10,250,62093
3.6,10,300,24013
3.6,10,200,34590
3.6,10,400,108124
4.1,1000,100,45317
3.6,10,300,98861
3.6,10,100,91960
3.8,20,200,53454
4.2,100,150,34045
3.6,10,400,14223
3.6,10,300,40961
3.6,10,200,111675
3.5,20,200,111547
3.6,10,500,40583
3.6,10,250,24383
4.2,100,100,44809
3.6,10,400,56432
3.6,10,200,106811
3.6,10,150,61782
3.6,10,200,63052
3.6,10,200,290
3.6,10,300,16396
3.9,20,400,41789
3.6,10,100,7002
3.8,100,200,55908
3.6,10,300,89979
3.6,10,200,63708
3.1,20,400,90167
3.6,10,300,87952
3.6,10,200,33731
3.0,500,300,4961
3.6,10,300,83481
3.6,10,250,56123
4.4,100,500,104000
3.1,20,300,95540
3.6,10,250,19301
3.6,20,299,53055
3.9,20,350,29557
3.6,10,250,39756
3.6,10,330,110669
4.4,20,500,75803
3.7,100,400,73288
3.6,10,400,4390
3.6,100,300,69284
4.4,50,100,36057
3.6,10,200,74431
3.6,10,250,101598
3.6,10,119,517
3.8,100,200,6156
3.1,20,300,6254
3.6,10,300,96744
3.6,10,150,112668
3.6,10,200,106321
4.1,100,400,46251
3.6,10,400,53687
3.6,10,400,53686
3.3,100,300,105161
3.6,10,300,80349
3.6,10,250,15491
3.9,50,300,12315
3.6,10,200,91778
4.3,20,500,12030
3.6,10,300,26717
3.8,50,600,36130
3.5,20,300,98535
3.6,10,400,108006
3.6,10,300,108396
3.6,10,150,64557
2.8,100,260,61570
3.8,5000,300,93062
3.6,10,150,85573
3.6,10,200,66350
3.4,50,250,34366
3.5,100,300,78829
3.7,20,250,66307
3.6,10,300,59263
3.6,10,400,1623
3.6,10,100,4272
1.9,20,300,13378
3.6,20,180,62836
3.6,10,100,20403
3.8,50,350,98202
3.1,20,350,66744
3.6,10,300,26175
3.7,100,250,104405
3.6,10,300,46446
3.6,10,450,102397
3.6,10,100,53684
3.1,20,700,10759
3.6,10,350,88255
3.5,20,250,101913
3.6,10,150,67563
3.6,10,399,108779
3.4,50,250,12955
3.6,10,150,6428
3.6,10,200,773
3.6,10,500,72055
4.1,50,250,4512
3.6,10,400,109154
3.0,20,180,90806
3.6,10,200,72889
3.6,10,200,104037
3.6,10,100,3047
3.2,20,600,70213
3.6,10,500,39560
3.6,10,200,31493
3.6,10,500,2613
3.6,10,100,24243
3.6,10,400,29965
2.1,20,200,12276
3.6,10,150,20381
3.6,10,400,51750
3.6,10,200,9707
3.2,20,200,26060
3.6,10,250,21547
4.0,5000,150,92351
3.7,1000,400,53014
3.5,20,200,82594
3.5,20,300,91807
3.8,100,350,58650
3.6,10,500,106606
3.0,20,400,57422
3.6,10,200,74
3.8,500,350,62554
3.2,50,400,108250
2.8,20,200,58830
3.5,100,300,18497
3.6,10,500,71040
3.6,10,200,31458
3.6,10,300,104422
3.6,10,500,44909
3.6,10,150,36102
3.6,10,150,50346
3.6,10,400,76740
3.6,10,300,44572
3.6,10,300,22530
3.7,100,200,35026
3.3,20,300,62013
3.6,10,350,31622
2.3,20,300,78650
3.6,10,200,92437
4.6,20,300,7981
3.6,10,320,22773
3.6,10,159,5654
3.6,10,300,58542
3.6,10,300,8608
3.6,10,400,36207
3.6,10,400,37812
3.6,10,400,5960
3.6,10,300,75918
3.6,10,200,55894
3.4,20,350,35162
3.7,100,300,97253
3.6,10,150,69597
3.6,10,200,22138
4.5,50,150,56329
3.6,10,200,20424
3.6,10,300,106850
3.6,10,300,65878
3.6,10,338,80931
4.0,100,400,71543
4.1,20,200,53707
3.6,10,200,17724
3.6,10,300,81863
3.9,100,250,13060
4.0,50,240,35415
3.6,10,300,65132
3.6,20,300,5055
3.6,10,300,61419
3.6,10,350,104017
3.6,10,1000,96741
3.7,50,140,23872
3.6,10,250,106430
4.5,1000,900,5279
4.4,50,240,45791
3.1,100,350,73725
3.6,10,300,52124
4.0,100,300,31867
3.6,10,300,57041
3.6,10,200,49163
3.6,10,200,91794
4.9,50,600,71559
4.2,1000,150,20503
3.6,10,500,39542
3.6,10,250,7361
3.6,10,150,30225
3.8,100,400,61776
3.6,10,250,3473
3.9,500,400,78023
3.6,10,200,82179
4.1,500,300,49845
3.8,50,350,13676
3.7,100,200,63948
3.6,10,500,77327
3.6,10,250,104012
3.6,10,564,44757
3.0,20,200,112119
2.2,20,150,28822
3.6,10,200,87982
4.1,50,400,32145
3.6,10,250,101091
3.6,10,250,11134
3.6,10,300,59793
3.6,10,1000,55724
3.6,10,250,84531
3.6,10,100,65688
3.8,100,300,24498
3.6,10,800,46452
4.6,100,250,19826
4.1,1000,400,61215
3.6,10,250,59002
3.6,10,300,96146
3.3,50,300,47649
3.6,10,200,95459
3.6,10,500,74999
3.9,100,350,103266
3.8,500,200,31621
3.6,10,300,55854
3.6,10,300,94005
2.0,50,200,20033
3.6,10,200,55893
3.6,10,299,69077
3.6,10,250,12291
3.4,100,400,109101
3.6,10,300,7014
3.6,10,300,47212
3.6,10,300,96619
3.6,50,300,109105
3.6,10,300,17803
3.9,100,250,85221
3.6,10,500,96274
3.1,50,200,72522
3.6,10,300,65351
3.6,10,300,65472
3.6,10,300,95920
3.6,10,300,107610
3.6,10,200,99166
3.6,10,300,3231
3.9,100,200,3951
3.6,1000,300,107373
3.6,10,200,62010
1.8,20,300,45076
3.6,10,350,6233
3.6,10,300,46560
4.5,50,500,85654
3.6,10,300,59378
3.6,10,200,56923
3.6,10,150,69517
3.6,10,400,99322
3.6,10,300,44379
3.6,10,249,23389
3.6,10,300,92651
3.6,10,600,36780
3.6,10,300,70866
3.6,20,150,17405
3.9,100,600,86856
3.6,10,920,81228
3.6,10,30,92529
3.6,10,200,64296
3.6,10,200,17899
2.0,20,250,78174
3.8,100,700,13439
3.6,10,150,56005
3.6,10,200,22279
3.6,10,450,30437
3.6,10,280,49977
4.0,50,200,104026
3.6,10,100,90403
3.6,10,300,74231
4.0,500,150,62041
3.6,10,200,29771
3.6,10,300,3044
3.6,10,150,92609
4.0,20,200,43452
3.6,10,500,86439
3.6,10,500,17718
4.1,100,400,106914
3.6,10,158,16808
3.6,10,250,56997
3.6,10,500,38217
3.6,10,300,29985
3.6,10,250,80245
3.2,50,400,20636
3.6,10,1000,102403
3.6,10,500,78215
4.2,50,200,35680
2.4,20,300,71572
3.6,10,400,104625
3.8,20,250,48219
5.0,20,270,39361
3.3,20,250,110273
3.9,50,349,30372
2.1,20,400,70995
3.6,10,150,68716
3.6,10,200,28729
3.6,10,200,104510
3.6,10,300,109090
3.6,10,600,73103
3.6,10,300,60977
3.6,10,300,47423
3.6,10,200,44634
3.6,10,200,40895
3.6,10,500,11022
3.6,10,400,105614
3.6,10,200,94312
3.6,10,300,44385
4.0,50,200,33060
4.0,50,250,72358
3.8,500,270,29841
3.6,10,399,70035
3.6,10,500,30889
3.6,10,200,50691
3.6,10,150,106786
3.6,10,300,101452
3.6,10,300,106919
3.7,500,280,6232
3.6,10,250,12338
3.7,100,500,43568
4.0,100,250,61554
3.6,10,300,23834
3.6,10,200,10495
4.3,1000,300,20043
3.6,10,250,61213
3.3,100,600,11625
3.6,10,250,24185
3.6,10,249,37957
3.6,10,179,85113
3.6,50,200,83021
3.6,10,150,61634
3.6,10,400,71488
3.6,10,200,76406
3.6,10,250,34833
3.6,10,350,104028
3.6,10,300,58146
3.6,10,300,98411
3.9,50,500,58478
3.6,10,250,39924
3.6,10,200,12499
3.6,10,400,96343
3.6,10,350,9380
3.6,10,300,81150
3.6,10,225,87996
3.6,10,200,77350
3.6,10,300,61212
3.6,10,300,9208
3.6,10,250,103615
3.6,10,300,53706
3.6,10,400,52671
3.6,10,300,8869
3.6,10,225,96568
3.7,100,200,100254
3.6,10,200,81882
3.6,10,250,108788
3.6,10,200,8287
3.6,10,100,27979
3.6,10,200,51459
3.6,500,400,74343
3.6,10,360,44053
3.7,1000,600,69201
3.6,10,300,36693
3.6,20,300,71785
3.6,10,200,61644
4.2,100,800,45151
3.6,10,200,49534
3.6,10,250,61105
3.6,10,200,45241
3.3,20,250,61310
3.7,100,250,9971
3.3,20,250,46032
3.6,1000,300,86096
3.6,10,200,76323
2.8,50,400,77239
3.6,10,450,19860
3.6,10,400,78741
3.6,10,400,45639
3.8,1000,200,19626
3.9,1000,500,23201
3.6,10,300,61264
3.6,10,100,11093
3.6,10,300,23061
3.6,10,200,106101
3.6,10,200,56002
3.6,10,150,38035
3.6,10,300,78177
3.6,10,120,35880
3.6,10,400,13619
3.6,10,500,53280
3.6,10,200,77400
3.6,10,150,70856
4.3,500,150,66361
3.6,10,200,25951
3.6,10,250,50402
3.6,10,300,106221
3.6,10,100,97306
3.6,10,200,55812
3.6,10,150,17484
3.6,10,100,112484
3.6,10,150,20240
3.6,10,250,80162
3.6,10,300,13795
3.0,100,100,41637
4.3,20,500,56758
3.6,10,200,49049
3.6,10,400,48208
4.1,50,180,68568
3.6,10,300,98247
2.0,100,400,54103
4.1,100,170,53028
3.6,10,250,101785
4.0,50,250,5791
3.6,10,300,46192
4.5,100,250,1636
3.6,10,200,101871
3.5,1000,300,55832
2.0,20,300,61657
3.6,10,250,13565
3.6,10,300,57286
3.6,10,300,45073
3.6,10,200,85056
3.6,10,299,39857
3.6,10,350,94839
3.7,1000,300,54237
4.3,50,300,15177
3.6,10,250,57417
3.5,20,200,98536
3.6,10,200,35527
3.6,10,500,78831
3.6,10,400,81772
3.6,10,150,98454
3.6,10,200,23573
3.6,10,250,88090
3.6,10,300,15487
3.8,1000,400,97237
3.1,20,200,13431
4.4,1000,120,65449
3.6,10,250,81698
4.0,500,300,89098
3.6,10,500,57418
3.6,10,300,58265
2.6,20,250,99401
4.1,20,150,11192
3.6,100,300,77401
3.6,10,300,33795
3.6,10,150,47717
3.6,10,200,19325
3.5,5000,400,72231
4.2,1000,350,24253
3.6,10,300,101668
3.6,10,300,25824
3.6,10,300,32850
3.7,20,300,57296
2.8,20,200,52149
4.5,20,200,40290
3.2,20,300,36375
3.6,10,500,52861
3.6,10,300,76325
3.6,10,250,48164
3.6,10,200,30466
3.6,10,300,95564
4.5,100,200,69307
3.7,500,150,75423
3.6,10,300,79078
2.6,50,400,84909
2.2,20,350,36736
3.6,10,200,66360
3.6,10,300,87458
3.6,10,250,95468
3.6,10,500,103237
3.6,10,400,65194
3.6,10,500,27871
2.9,1000,200,22488
3.6,10,300,25114
3.6,10,300,30900
3.6,10,300,22774
3.6,10,200,24925
3.6,10,300,106607
3.6,10,400,95829
3.6,10,70,60139
3.6,10,400,88012
3.6,10,240,112341
3.8,20,400,68432
3.6,100,400,100878
3.6,10,250,51814
2.7,20,150,97377
3.6,10,209,111169
2.2,20,300,76173
3.8,20,150,91916
3.6,10,300,81202
3.4,100,200,107443
3.6,10,200,67742
3.6,10,300,102940
3.6,10,150,16422
3.6,10,300,112453
1.7,20,300,22287
3.6,10,300,108773
2.5,50,600,61565
3.6,10,300,92789
3.6,10,500,61664
3.7,1000,500,84003
2.3,20,350,98522
3.3,20,200,53730
3.6,10,300,3058
3.6,10,400,30455
3.6,10,500,72056
3.6,10,300,70837
4.0,1000,500,74520
3.6,10,200,98253
3.6,10,200,104033
3.6,10,100,48067
3.9,50,70,92137
3.6,10,300,2717
3.6,10,300,87947
3.6,10,300,26250
3.6,10,400,56768
3.6,10,350,33078
3.6,10,300,91534
3.6,10,200,16570
3.6,10,100,12730
4.0,500,200,87105
3.6,10,300,8991
3.8,1000,350,15576
3.6,10,300,99365
4.1,20,500,92637
3.6,10,200,111281
3.8,100,400,111907
3.6,10,300,58460
4.8,20,300,14884
3.7,50,200,106643
3.9,100,100,67675
3.6,10,200,85632
3.6,10,200,105390
3.9,50,300,87415
3.7,500,500,12022
3.8,20,500,84705
3.9,1000,350,20633
3.6,10,300,40822
3.8,500,500,44534
3.6,10,600,24205
3.6,10,300,70759
3.6,10,300,13403
3.6,10,350,40821
3.6,10,300,53100
3.6,10,100,60154
3.5,50,350,99160
3.6,10,250,87936
3.3,1000,300,58182
3.6,10,200,9603
3.6,10,200,31212
3.6,10,300,95436
4.0,500,200,52150
3.4,50,400,56704
3.6,10,300,56570
2.4,20,250,55354
3.6,10,250,110558
3.6,10,220,36707
3.6,10,150,100671
3.6,10,200,101769
3.6,10,300,69296
3.7,10,200,2354
4.2,20,300,7985
4.3,20,250,56211
3.7,10,300,49471
3.5,50,350,111911
3.7,10,200,41853
3.7,10,700,9758
3.7,10,400,51378
4.2,20,300,52233
3.7,10,100,104922
3.7,10,250,96753
3.6,100,400,58949
3.7,10,200,48363
3.7,10,150,23368
3.7,100,250,104405
3.7,10,150,90870
3.7,10,100,27805
3.7,10,300,1130
3.7,10,200,21448
3.7,100,300,109105
3.7,10,300,78496
3.7,10,300,29355
3.7,10,250,90366
4.0,100,300,76258
4.5,500,500,69307
3.7,10,400,29391
3.4,100,300,109101
4.0,100,300,29392
3.7,100,400,56677
3.7,10,250,98383
4.2,100,400,106618
3.7,10,250,66401
3.7,10,150,92412
3.7,10,200,84272
3.8,50,160,23605
3.7,10,399,25503
3.8,20,300,66349
3.7,10,200,17020
3.7,10,150,97807
3.7,10,200,102865
4.1,500,250,85804
3.7,10,200,76158
4.2,50,250,87381
3.7,10,350,5656
3.7,10,100,47737
4.5,50,300,53458
3.8,500,500,13627
4.3,100,150,19667
3.7,10,200,6008
3.7,10,400,17693
3.7,10,150,101597
3.7,10,300,34212
3.7,10,150,109329
3.7,100,300,9817
3.7,10,250,15487
3.7,10,600,74845
4.0,500,300,70311
3.7,10,600,44591
1.4,50,300,44525
3.7,10,200,13525
4.8,20,250,111622
3.7,10,600,13691
3.7,10,300,13670
3.7,10,200,73337
3.7,10,500,13609
3.6,1000,220,36901
3.7,10,250,105571
3.7,10,200,40282
3.7,10,150,61693
3.9,50,350,29761
3.7,10,200,12655
3.7,10,100,92611
3.7,10,300,102670
3.7,10,300,40549
3.7,10,300,18067
3.8,1000,200,79309
3.7,10,300,62050
2.5,100,200,13803
4.6,50,250,29234
3.7,10,349,81574
1.8,20,400,77168
4.3,20,250,87074
3.7,10,250,54348
2.4,20,150,83182
3.7,10,100,102728
3.7,10,150,103458
2.0,20,300,17241
4.2,500,200,14860
4.1,100,300,29153
3.7,10,150,54616
3.7,10,150,81799
3.7,10,200,13601
3.7,10,400,80418
3.7,10,300,101631
3.9,500,100,101397
3.7,10,400,32566
3.4,20,300,108388
3.7,10,300,10025
3.7,10,200,13673
4.1,100,150,8278
3.7,100,300,108392
4.1,100,250,43148
3.7,10,360,57429
3.7,10,400,61777
3.7,10,350,45594
3.8,50,300,25534
3.7,10,100,54313
3.6,500,250,29040
4.0,100,400,106215
3.7,10,500,13765
3.7,10,400,40057
4.2,1000,240,45934
3.7,10,200,33973
3.9,1000,200,73402
3.7,500,400,29310
3.6,20,200,33614
1.4,20,200,100081
3.7,10,300,78528
3.7,10,250,692
3.7,10,250,92247
3.7,10,200,27985
3.7,10,400,9628
3.7,10,450,9556
3.7,10,300,45853
3.7,10,300,16771
3.8,1000,200,92300
3.7,10,300,83607
3.7,10,200,83334
3.7,10,150,78569
4.1,100,120,85990
3.7,10,500,36740
4.1,1000,400,28586
3.3,20,150,87779
3.8,100,350,62554
3.4,20,500,92080
3.7,10,250,12327
3.9,100,500,56700
3.7,10,200,83731
4.1,50,250,61919
4.2,20,200,109935
3.7,10,500,99381
3.7,10,150,94054
3.7,10,300,77234
3.7,10,300,9590
3.5,1000,350,73725
3.7,10,300,70203
4.3,100,600,40258
2.2,20,350,54106
2.8,20,250,102785
3.7,10,250,83636
3.5,20,300,92276
1.8,20,300,39554
3.7,10,360,8885
4.1,100,150,44004
3.2,50,150,20844
3.7,10,250,99596
3.7,10,500,68175
3.7,10,250,98222
3.7,10,250,111284
3.7,10,200,76371
3.7,10,200,97203
3.8,500,239,15233
3.7,10,300,36104
3.8,500,400,92301
3.7,10,300,104037
3.7,1000,400,89176
3.7,10,150,2706
4.0,20,300,97293
3.7,10,150,103272
3.7,10,200,85226
3.7,10,250,15921
4.2,1000,150,89097
3.7,10,300,93718
3.7,10,200,8365
3.9,100,300,97052
3.7,10,200,54116
3.7,10,248,96528
3.7,10,250,69155
3.7,10,200,24182
3.7,10,200,83223
3.5,100,400,92736
3.7,10,200,33948
3.7,10,280,55137
3.2,20,400,63949
4.0,100,200,77356
4.0,20,300,101871
3.7,10,300,1634
3.9,100,300,5459
3.7,10,300,106883
1.5,20,300,94386
3.7,10,300,17848
3.7,10,200,106327
3.7,10,75,32298
3.7,10,300,82881
4.0,100,150,85614
3.7,10,100,55425
3.7,20,200,76111
4.8,20,150,6096
4.6,20,150,7007
3.7,10,300,53089
1.4,20,400,13692
1.7,20,400,45118
3.7,10,200,26843
3.7,10,400,53873
3.7,10,200,55856
3.7,10,200,17401
3.8,50,400,91255
3.4,20,300,73813
3.7,10,800,77197
3.7,10,350,26247
3.1,20,250,76253
3.7,10,500,13490
3.7,10,300,68249
3.1,20,150,14838
3.8,5000,350,106920
3.6,20,400,96351
3.7,10,500,13448
4.1,100,300,48802
3.7,10,400,94164
3.7,10,250,76597
3.7,10,200,24196
3.7,10,250,65931
2.8,20,300,16875
3.7,10,100,48746
4.0,100,500,78487
4.0,100,120,2536
3.4,100,150,90906
4.0,1000,300,44558
3.7,10,200,87095
4.1,100,120,5953
3.7,10,120,111581
3.7,10,220,26324
3.7,10,200,94624
4.0,500,300,61169
3.7,10,250,111865
3.7,10,480,30114
4.0,1000,200,69083
3.7,10,350,88261
3.3,20,200,103028
3.8,10000,300,61557
3.5,1000,250,61528
3.7,10,1000,27935
3.7,10,200,80272
3.7,10,400,825
3.7,10,300,45073
3.7,10,199,28766
3.7,10,300,22358
3.7,10,200,20466
3.7,10,400,31296
3.6,20,299,48281
3.7,10,50,66267
3.7,10,300,59017
3.7,10,200,108262
3.7,10,300,30343
3.7,10,300,12114
3.7,10,140,1174
3.7,10,500,44546
3.7,10,200,5965
3.8,20,200,106069
3.7,10,200,30965
4.5,20,200,60891
3.7,10,300,35059
3.7,10,250,21992
3.7,10,400,71353
3.7,10,800,97186
3.7,10,500,22632
3.7,10,250,86420
3.8,50,250,23323
3.7,500,250,10111
3.7,10,1700,4878
4.3,500,300,19398
4.0,1000,350,13661
3.7,10,200,92274
3.7,10,300,87943
3.7,10,200,55962
3.7,10,200,36790
3.7,20,100,54701
3.7,10,100,46724
3.7,10,350,107782
3.7,10,220,2414
3.7,10,200,23555
3.7,10,400,106519
3.7,10,200,8513
3.7,10,300,60642
3.7,100,250,8003
3.7,1000,400,49116
3.7,10,500,13453
3.3,100,150,70101
3.7,10,150,74640
3.7,10,400,83370
3.7,10,100,56746
4.3,50,350,88260
3.6,20,250,15240
3.8,20,500,112644
3.7,10,300,100559
3.7,10,300,70920
3.7,10,220,38786
4.3,20,200,110856
3.5,50,300,77401
3.7,10,500,44539
3.7,10,100,92524
3.8,100,150,8003
3.7,10,200,92066
3.7,10,250,95653
3.7,10,300,29769
3.7,500,250,12954
3.7,10,300,17649
3.7,10,200,13291
3.9,1000,150,85618
3.7,10,300,56717
3.7,10,250,42723
3.6,20,300,76714
3.7,10,50,37996
2.3,20,400,13536
3.7,10,400,226
3.7,10,200,73991
4.0,100,200,98422
3.7,10,400,22172
3.7,10,150,39938
2.7,20,300,9488
3.7,10,250,98586
3.5,100,400,3051
3.7,10,200,61881
3.6,20,250,33773
3.7,10,250,92887
3.8,50,200,63763
3.7,10,360,96751
3.7,10,100,50924
4.2,20,250,35876
3.7,10,150,28831
3.7,10,300,16575
3.7,10,200,44210
3.5,20,150,14839
3.8,20,250,31079
3.7,20,250,46032
4.2,20,250,61310
3.7,10,600,16917
4.0,20,300,33576
3.7,100,250,9971
3.7,10,300,91839
3.9,50,250,65434
3.0,20,250,110273
3.3,50,300,29922
2.7,1000,200,78173
3.7,10,300,63496
3.7,10,250,71924
3.7,10,250,99099
3.7,10,200,103240
3.4,100,500,2731
3.7,10,350,83996
4.2,20,200,77779
3.7,10,300,33957
3.7,10,300,13363
3.7,50,300,14831
4.0,1000,300,99504
4.2,1000,200,111543
3.7,10,300,2718
3.7,10,400,33708
1.9,20,250,89173
4.2,500,350,103510
3.7,10,180,36420
3.7,10,500,41677
3.4,500,250,52664
3.7,10,350,94730
3.7,10,350,80496
3.7,10,400,91897
3.7,10,85,46523
3.7,20,100,81756
3.7,10,250,49740
3.7,50,300,27208
3.7,10,250,33956
3.5,100,200,36919
3.7,10,250,34237
4.1,20,280,68911
3.7,10,500,9106
3.7,10,150,78929
3.7,20,200,53206
3.7,10,200,16333
3.7,10,400,91922
3.6,100,300,28517
3.8,1000,400,75235
3.8,100,250,106420
3.7,10,150,106372
3.7,10,250,58820
4.0,1000,300,13790
3.7,10,200,58990
3.7,10,350,73807
3.3,100,350,61161
3.7,10,300,18047
3.7,10,200,12074
3.7,10,250,100116
3.7,10,200,99671
3.7,10,300,44235
3.7,10,150,84562
3.7,10,400,13619
3.7,10,150,38755
3.7,10,300,106172
3.8,100,150,4384
3.7,10,500,83130
4.2,20,100,20239
3.7,10,300,110829
3.7,10,350,64615
3.7,10,250,35698
3.7,10,250,10137
4.0,100,200,103266
3.7,10,200,3482
3.7,10,200,84494
3.5,100,250,30305
3.7,10,200,22173
3.0,20,400,61158
3.7,10,200,44136
3.7,10,300,60663
3.8,100,100,92472
3.7,10,600,53045
3.9,50,300,83691
3.7,10,200,109291
3.7,100,350,85708
3.7,10,300,101285
3.7,10,100,67779
4.0,20,250,87506
3.7,10,200,46763
4.2,100,100,83825
3.7,10,200,65525
3.7,10,100,4442
3.4,100,299,21532
3.8,1000,199,50762
3.7,10,200,95460
3.3,1000,200,60757
3.7,10,400,13792
3.7,10,200,72223
3.7,10,350,35184
3.7,500,450,92302
3.7,10,400,13504
3.9,100,200,79544
3.7,10,200,33673
3.9,100,400,69941
3.8,100,200,5343
3.9,10,300,62298
3.9,10,150,110691
3.9,10,200,2320
3.3,20,250,21946
3.9,10,220,59374
4.0,1000,800,533
3.9,10,600,21825
3.9,10,200,54349
3.9,10,200,34652
4.0,1000,400,45425
4.5,50,120,36719
3.9,10,60,56840
3.9,10,400,32145
3.9,10,200,15244
4.2,100,300,11063
3.9,10,200,98267
4.4,20,450,94203
4.5,20,200,99556
3.9,10,400,8088
4.8,100,50,1355
4.0,500,850,50101
4.1,20,300,103733
4.1,50,250,33978
3.9,10,350,37094
4.0,1000,400,58661
3.8,100,500,74999
3.4,1000,300,7219
4.2,100,350,103266
3.9,10,300,45478
3.5,100,300,84982
3.0,20,400,108124
4.4,100,200,94261
4.0,100,400,110385
3.5,100,300,74880
3.9,10,300,10673
3.9,10,280,9802
4.2,20,300,7093
3.9,10,200,83693
3.9,20,250,2094
3.7,100,200,31621
3.1,50,500,12022
3.9,10,350,107904
3.9,10,200,31826
4.2,1000,350,15576
3.9,10,150,26311
3.7,20,198,7102
4.3,100,100,36319
3.9,10,200,604
3.6,20,350,7176
3.9,10,200,103679
3.9,10,150,4857
3.9,10,500,6245
3.9,10,300,9933
3.9,10,100,58686
3.9,10,200,64355
3.9,10,400,4081
3.6,50,200,55908
3.9,10,350,31622
4.3,20,400,100878
3.9,10,300,40622
4.5,100,200,23603
4.2,500,100,8540
4.5,20,180,90806
3.9,10,500,32531
3.9,10,200,31432
3.7,100,250,5268
3.9,10,200,10494
3.5,20,400,111889
4.0,5000,400,73403
3.6,100,250,85990
4.2,1000,300,63719
3.9,10,250,67289
3.9,10,150,16529
4.4,20,150,97127
3.2,100,200,31803
3.7,1000,150,41862
4.0,100,300,7083
4.1,20,150,40354
3.9,10,250,83700
4.6,20,250,61214
3.9,10,400,81147
3.9,10,250,108141
3.4,20,400,72231
3.9,10,200,97885
3.9,10,200,104356
3.9,10,200,109173
3.9,10,100,39791
4.4,1000,350,24253
3.9,10,80,49177
3.6,100,200,37813
4.3,500,100,53458
4.3,100,200,48802
4.0,20,180,62836
3.9,10,300,22211
3.9,10,300,110684
4.2,100,200,39155
3.9,10,250,38370
3.9,10,300,44609
4.2,50,300,73402
3.9,10,300,110991
3.9,10,500,73793
3.3,20,250,40125
3.8,100,400,73014
3.6,50,450,10738
4.0,500,200,101568
3.9,100,200,774
3.9,10,150,95918
3.9,10,300,7075
3.9,10,200,99043
3.9,10,350,21947
3.9,10,300,81273
3.9,10,300,14082
4.5,20,250,11764
3.9,10,200,72798
3.9,10,300,17339
4.0,20,200,98150
3.9,10,300,59935
3.9,10,500,45251
3.9,10,500,106797
3.9,10,200,8240
3.6,100,150,4074
4.1,100,400,3020
3.9,100,300,30706
4.2,20,250,65434
3.9,10,300,68997
3.9,10,250,61310
3.9,10,1,93315
3.9,10,200,52034
3.9,10,300,56874
3.3,20,250,110273
3.9,10,300,111500
4.1,100,200,31680
3.9,100,800,3790
3.9,10,400,59823
3.9,10,250,46648
4.0,20,300,81274
3.9,10,250,24375
3.9,10,300,67402
3.9,10,150,57598
3.9,50,200,42530
3.9,10,300,68332
3.4,20,100,9363
3.9,10,250,104714
2.1,20,200,87205
3.9,10,150,77663
4.4,100,120,65449
3.7,20,250,52814
3.9,10,300,55928
3.9,10,300,27711
4.1,100,300,18497
3.9,10,500,63081
4.2,100,300,45165
4.0,50,200,67860
4.0,1000,300,43144
3.9,10,150,74515
3.9,10,400,173
4.1,50,200,1389
